filename,Nose_x,Nose_y,Nose_z,Left Eye Inner_x,Left Eye Inner_y,Left Eye Inner_z,Left Eye_x,Left Eye_y,Left Eye_z,Left Eye Outer_x,Left Eye Outer_y,Left Eye Outer_z,Right Eye Inner_x,Right Eye Inner_y,Right Eye Inner_z,Right Eye_x,Right Eye_y,Right Eye_z,Right Eye Outer_x,Right Eye Outer_y,Right Eye Outer_z,Left Ear_x,Left Ear_y,Left Ear_z,Right Ear_x,Right Ear_y,Right Ear_z,Mouth Left_x,Mouth Left_y,Mouth Left_z,Mouth Right_x,Mouth Right_y,Mouth Right_z,Left Shoulder_x,Left Shoulder_y,Left Shoulder_z,Right Shoulder_x,Right Shoulder_y,Right Shoulder_z,Left Elbow_x,Left Elbow_y,Left Elbow_z,Right Elbow_x,Right Elbow_y,Right Elbow_z,Left Wrist_x,Left Wrist_y,Left Wrist_z,Right Wrist_x,Right Wrist_y,Right Wrist_z,Left Pinky_x,Left Pinky_y,Left Pinky_z,Right Pinky_x,Right Pinky_y,Right Pinky_z,Left Index_x,Left Index_y,Left Index_z,Right Index_x,Right Index_y,Right Index_z,Left Thumb_x,Left Thumb_y,Left Thumb_z,Right Thumb_x,Right Thumb_y,Right Thumb_z,Left Hip_x,Left Hip_y,Left Hip_z,Right Hip_x,Right Hip_y,Right Hip_z,Left Knee_x,Left Knee_y,Left Knee_z,Right Knee_x,Right Knee_y,Right Knee_z,Left Ankle_x,Left Ankle_y,Left Ankle_z,Right Ankle_x,Right Ankle_y,Right Ankle_z,Left Heel_x,Left Heel_y,Left Heel_z,Right Heel_x,Right Heel_y,Right Heel_z,Left Foot Index_x,Left Foot Index_y,Left Foot Index_z,Right Foot Index_x,Right Foot Index_y,Right Foot Index_z
neg,0.06404797732830048,-0.6596687436103821,0.17913268506526947,0.031684208661317825,-0.693027913570404,0.14846542477607727,0.03200843185186386,-0.6930814981460571,0.14903424680233002,0.031662799417972565,-0.6937952637672424,0.14879003167152405,0.06982820481061935,-0.6883180141448975,0.14388416707515717,0.0701894760131836,-0.6892310380935669,0.14371773600578308,0.06991494446992874,-0.6906217336654663,0.1441148966550827,-0.046606652438640594,-0.6597431302070618,0.0380062460899353,0.1066877469420433,-0.654033899307251,0.0046732244081795216,0.036200523376464844,-0.6279836297035217,0.14755254983901978,0.08064603805541992,-0.6244778633117676,0.1385006159543991,-0.11309080570936203,-0.4796791076660156,0.03529089316725731,0.15952318906784058,-0.46960511803627014,-0.07708586007356644,-0.19426138699054718,-0.24184203147888184,0.04032572731375694,0.2118200659751892,-0.22026541829109192,-0.0868900716304779,-0.18406638503074646,-0.061664532870054245,0.0929703637957573,0.23783817887306213,0.00043814582750201225,-0.06296121329069138,-0.18164867162704468,0.002361327176913619,0.10884600132703781,0.2662285566329956,0.06672733277082443,-0.061783723533153534,-0.16197866201400757,0.011907748878002167,0.10775142908096313,0.2640994191169739,0.06665638834238052,-0.054216280579566956,-0.17372657358646393,-0.04266613721847534,0.09517715871334076,0.24338175356388092,0.015142247080802917,-0.058265216648578644,-0.05207904800772667,0.0050659445114433765,0.036733731627464294,0.05199132859706879,-0.005715136881917715,-0.03492556884884834,-0.14444725215435028,0.3957329988479614,0.1077396497130394,0.04247257113456726,0.34059247374534607,0.1320476084947586,-0.1424085944890976,0.7275416851043701,0.09597315639257431,0.02779349870979786,0.6687399744987488,0.16646242141723633,-0.13884000480175018,0.7666044235229492,0.08856596052646637,0.01951071247458458,0.7092714905738831,0.17078068852424622,-0.10568401217460632,0.7848085165023804,0.06134266406297684,0.032968394458293915,0.7491270303726196,0.1503869742155075
neg,0.06333423405885696,-0.6596359610557556,0.13660524785518646,0.03168465569615364,-0.6929358839988708,0.10302162170410156,0.03200683370232582,-0.6929903626441956,0.10354673862457275,0.03166221082210541,-0.693684458732605,0.10334073752164841,0.06962047517299652,-0.6883509755134583,0.09957017004489899,0.06997326761484146,-0.689262866973877,0.09921376407146454,0.06972000002861023,-0.6906517148017883,0.09992269426584244,-0.045427583158016205,-0.659237802028656,-0.0016141047235578299,0.10634133964776993,-0.6549249291419983,-0.02784908376634121,0.035603247582912445,-0.627791702747345,0.10700678080320358,0.07901235669851303,-0.6245293021202087,0.10073123127222061,-0.11386585235595703,-0.47967594861984253,-0.0009374350192956626,0.1595371663570404,-0.4696276783943176,-0.08660385757684708,-0.18518294394016266,-0.2416301667690277,0.012376852333545685,0.21306370198726654,-0.21998609602451324,-0.08689023554325104,-0.16008031368255615,-0.061588868498802185,0.07489587366580963,0.22744323313236237,0.001142485300078988,-0.05749984458088875,-0.1543746292591095,-0.0001362310431431979,0.087199866771698,0.2520991265773773,0.06592690199613571,-0.05730315297842026,-0.1361744999885559,0.009925981983542442,0.08622074127197266,0.2443595677614212,0.06659934669733047,-0.05138023570179939,-0.14966657757759094,-0.04278802126646042,0.07730444520711899,0.22949035465717316,0.015543649904429913,-0.054064325988292694,-0.05211023613810539,0.004313576966524124,0.02947176620364189,0.05201220512390137,-0.004951989743858576,-0.027950020506978035,-0.15102837979793549,0.3935939371585846,0.11894256621599197,0.04104551300406456,0.34226536750793457,0.14941366016864777,-0.1554017961025238,0.7280004024505615,0.22753693163394928,0.02803545817732811,0.686842143535614,0.2890416979789734,-0.15186870098114014,0.7669162154197693,0.23456673324108124,0.020345456898212433,0.7275691032409668,0.3039965331554413,-0.11827661842107773,0.7688080072402954,0.2329053282737732,0.03373945504426956,0.748732328414917,0.2982770800590515
neg,0.061599355190992355,-0.6594042181968689,0.11087873578071594,0.031312961131334305,-0.6920954585075378,0.07595062255859375,0.0316246934235096,-0.6921816468238831,0.07646848261356354,0.031286921352148056,-0.6928003430366516,0.07621336728334427,0.06889953464269638,-0.6881119012832642,0.07264691591262817,0.06923337280750275,-0.6890219449996948,0.07222387939691544,0.06901674717664719,-0.6904083490371704,0.07301707565784454,-0.045124396681785583,-0.6552050113677979,-0.02795795165002346,0.10589906573295593,-0.6546808481216431,-0.052548766136169434,0.03404136747121811,-0.6268394589424133,0.0821923017501831,0.07664865255355835,-0.6244175434112549,0.07647331058979034,-0.1183953657746315,-0.47913920879364014,-0.026349645107984543,0.15919288992881775,-0.4696062207221985,-0.10107704252004623,-0.17982308566570282,-0.24041855335235596,-0.00967740174382925,0.21070952713489532,-0.21936559677124023,-0.0921764150261879,-0.12474600970745087,-0.06287650018930435,0.0597066693007946,0.21380116045475006,0.0028263533022254705,-0.06431690603494644,-0.1128188893198967,-0.010335523635149002,0.07015402615070343,0.23530973494052887,0.06492197513580322,-0.0686713233590126,-0.09150415658950806,0.0013538007624447346,0.06766106188297272,0.2249734252691269,0.06659702211618423,-0.0637182891368866,-0.11152677237987518,-0.04531541094183922,0.06214410066604614,0.21381844580173492,0.017109224572777748,-0.06230901926755905,-0.05505521222949028,0.0030596500728279352,0.025900207459926605,0.05493178218603134,-0.003698072163388133,-0.02448812685906887,-0.15472343564033508,0.37327125668525696,0.14844366908073425,0.04116231948137283,0.33979329466819763,0.1645345240831375,-0.15559154748916626,0.7072551846504211,0.30318987369537354,0.032642900943756104,0.6856997013092041,0.3174678683280945,-0.15142284333705902,0.7450171709060669,0.31494659185409546,0.027264943346381187,0.7263143062591553,0.3331950604915619,-0.11859366297721863,0.7195053100585938,0.32402318716049194,0.04539862275123596,0.7354211211204529,0.33587706089019775
neg,0.06123572960495949,-0.6550287008285522,0.09605542570352554,0.03179289028048515,-0.6863916516304016,0.06233962997794151,0.03208356723189354,-0.6865227222442627,0.06285148113965988,0.031752705574035645,-0.6870408654212952,0.0626036748290062,0.06875894963741302,-0.6837782263755798,0.0589318722486496,0.06909139454364777,-0.6847032308578491,0.05835414677858353,0.06888409703969955,-0.6860476136207581,0.05921293422579765,-0.03964764624834061,-0.6498677134513855,-0.03159086033701897,0.10353099554777145,-0.6532869935035706,-0.05700073391199112,0.03398767486214638,-0.6226263046264648,0.07194571942090988,0.07481394708156586,-0.6218616366386414,0.06591513007879257,-0.12314023822546005,-0.4790922701358795,-0.03351921588182449,0.1595456302165985,-0.4707683324813843,-0.10028749704360962,-0.18218985199928284,-0.24038761854171753,-0.01683156192302704,0.20720523595809937,-0.22412806749343872,-0.08174142241477966,-0.11953520774841309,-0.06377099454402924,0.056532979011535645,0.20110930502414703,0.0018317358335480094,-0.05022740364074707,-0.10305571556091309,-0.018594417721033096,0.06547137349843979,0.2228849232196808,0.057149820029735565,-0.05340394750237465,-0.0773012712597847,-0.004215379245579243,0.06371282786130905,0.21058611571788788,0.06267248839139938,-0.04957209900021553,-0.10343516618013382,-0.046824365854263306,0.05935101583600044,0.20010346174240112,0.016114499419927597,-0.04869237169623375,-0.05933608487248421,0.0019390261732041836,0.016946857795119286,0.059165824204683304,-0.0025608865544199944,-0.01567135751247406,-0.1556626558303833,0.3680278956890106,0.15065325796604156,0.03791508451104164,0.3442455530166626,0.16514258086681366,-0.15519139170646667,0.7022199034690857,0.3016720414161682,0.026605401188135147,0.6948627829551697,0.30744388699531555,-0.15096017718315125,0.7392174005508423,0.3129158616065979,0.02144073322415352,0.7345879077911377,0.3223939836025238,-0.1265503615140915,0.7016488313674927,0.31966632604599,0.0292836781591177,0.7334628701210022,0.3208232522010803
neg,0.06135553866624832,-0.6551910638809204,0.10464894771575928,0.03272173926234245,-0.6865230798721313,0.0706028938293457,0.03300052508711815,-0.6866511702537537,0.07111300528049469,0.0326807014644146,-0.6871753931045532,0.07088194042444229,0.06931814551353455,-0.6838304400444031,0.06718244403600693,0.06965566426515579,-0.684753954410553,0.06666737794876099,0.0694655030965805,-0.6861005425453186,0.06748980283737183,-0.03802664950489998,-0.6491310596466064,-0.027788184583187103,0.10405842959880829,-0.6529279947280884,-0.05288894847035408,0.03414584696292877,-0.622682511806488,0.07845734804868698,0.07485851645469666,-0.621927797794342,0.07253310829401016,-0.12580366432666779,-0.4789222776889801,-0.028751062229275703,0.16126719117164612,-0.4707532823085785,-0.09851790964603424,-0.1853392869234085,-0.24163812398910522,-0.011529370211064816,0.20702846348285675,-0.22419486939907074,-0.07879285514354706,-0.12554959952831268,-0.06744777411222458,0.05970063433051109,0.20388251543045044,0.0022483631037175655,-0.04351452738046646,-0.11085618287324905,-0.02540789544582367,0.06977399438619614,0.2270265519618988,0.05689547210931778,-0.04686214402318001,-0.08616115897893906,-0.00997427199035883,0.06795939058065414,0.21602435410022736,0.06272716820240021,-0.042657457292079926,-0.11017362773418427,-0.0507999025285244,0.062408871948719025,0.2037048488855362,0.016586273908615112,-0.04170612618327141,-0.0633164644241333,0.0010581363458186388,0.017949070781469345,0.06312203407287598,-0.001674074912443757,-0.0166245736181736,-0.15552915632724762,0.3696075975894928,0.15436293184757233,0.039245106279850006,0.3560680150985718,0.16288353502750397,-0.15582318603992462,0.704065203666687,0.29960891604423523,0.020637305453419685,0.7103233337402344,0.28679025173187256,-0.15128003060817719,0.7412375807762146,0.3100912570953369,0.014726427383720875,0.7499755024909973,0.3002956807613373,-0.12556104362010956,0.7062925100326538,0.3153914511203766,0.028031840920448303,0.7356793284416199,0.2927616238594055
neg,0.07163860648870468,-0.6559977531433105,0.11199557036161423,0.04346940293908119,-0.6871893405914307,0.0790492445230484,0.04373015835881233,-0.6873505711555481,0.07957004010677338,0.04341120645403862,-0.687839686870575,0.07936269789934158,0.07876740396022797,-0.6845999956130981,0.07451964169740677,0.07913831621408463,-0.6855173707008362,0.07405790686607361,0.0789327397942543,-0.6868652701377869,0.07483132183551788,-0.03156191110610962,-0.6492633819580078,-0.025472111999988556,0.10673940181732178,-0.6528409719467163,-0.049027178436517715,0.043262779712677,-0.6228248476982117,0.085488460958004,0.08235745131969452,-0.6222704648971558,0.07831054925918579,-0.12856587767601013,-0.4827217161655426,-0.006163452286273241,0.16106894612312317,-0.47071316838264465,-0.10871091485023499,-0.19364073872566223,-0.2586532533168793,0.032774124294519424,0.20707827806472778,-0.22374597191810608,-0.08731556683778763,-0.11487507820129395,-0.09676054120063782,0.12232277542352676,0.20795857906341553,0.002925852546468377,-0.04472285509109497,-0.09550642967224121,-0.06385886669158936,0.14175023138523102,0.22939534485340118,0.053929850459098816,-0.04782288894057274,-0.06907817721366882,-0.04833187535405159,0.13403111696243286,0.2189083844423294,0.060505256056785583,-0.04317891597747803,-0.09751592576503754,-0.08108558505773544,0.12389165908098221,0.20667554438114166,0.017061641439795494,-0.04258996993303299,-0.06555639952421188,-0.002628272632136941,0.0453324019908905,0.06529895216226578,0.001955471932888031,-0.04399769380688667,-0.15479053556919098,0.3616634011268616,0.20811979472637177,0.0425599180161953,0.3706856966018677,0.12300451099872589,-0.1594500094652176,0.6837639808654785,0.3629847764968872,0.007690233178436756,0.7187226414680481,0.2814779579639435,-0.15497048199176788,0.721024751663208,0.374670147895813,-0.00046389413182623684,0.7580552697181702,0.29439520835876465,-0.11706897616386414,0.6930009126663208,0.3839951157569885,0.028171880170702934,0.7435002326965332,0.28175172209739685
neg,0.07949137687683105,-0.6596246957778931,0.10944259911775589,0.05092855542898178,-0.6906586289405823,0.07870207726955414,0.05120519921183586,-0.6908703446388245,0.07921076565980911,0.05087324231863022,-0.6913292407989502,0.0791105255484581,0.08545134961605072,-0.6881372332572937,0.0720442458987236,0.08583131432533264,-0.68903648853302,0.07165658473968506,0.08560498058795929,-0.6904197931289673,0.07235078513622284,-0.025394711643457413,-0.6501752138137817,-0.019917083904147148,0.11000683158636093,-0.6535776257514954,-0.05359429866075516,0.0514511801302433,-0.6250686645507812,0.08441237360239029,0.08953256160020828,-0.6248183846473694,0.07458154857158661,-0.128261998295784,-0.48505130410194397,-0.0004755427362397313,0.1603243499994278,-0.4710162281990051,-0.12991075217723846,-0.19974349439144135,-0.26443585753440857,0.04227275028824806,0.20535339415073395,-0.22329510748386383,-0.11456073075532913,-0.1169089525938034,-0.10410089045763016,0.13378621637821198,0.2104077786207199,0.003075881628319621,-0.06198981776833534,-0.09929793328046799,-0.06762153655290604,0.15463829040527344,0.23039133846759796,0.053101956844329834,-0.06593675166368484,-0.0736767053604126,-0.05203931778669357,0.14705459773540497,0.2202857881784439,0.060091350227594376,-0.05789058655500412,-0.10016174614429474,-0.08774542808532715,0.1353760063648224,0.2092532217502594,0.017257194966077805,-0.05818488821387291,-0.0653972402215004,-0.0056503466330468655,0.06141609326004982,0.06513828784227371,0.004888259340077639,-0.05992510914802551,-0.1528264880180359,0.3524690866470337,0.2409602701663971,0.04408840090036392,0.378703773021698,0.11864423751831055,-0.17122720181941986,0.6636968851089478,0.3930056095123291,0.004798258189111948,0.7208887934684753,0.27148088812828064,-0.1681242734193802,0.7010574340820312,0.4046948254108429,-0.0035922559909522533,0.7600687742233276,0.28209707140922546,-0.11691703647375107,0.6871693730354309,0.4154239892959595,0.03224799782037735,0.7526249289512634,0.27033236622810364
neg,0.08891633152961731,-0.6526244878768921,0.08978179842233658,0.06339318305253983,-0.6844574213027954,0.06280644237995148,0.0638190284371376,-0.6849752068519592,0.06342029571533203,0.06325437128543854,-0.6851935982704163,0.06351123750209808,0.09485157579183578,-0.6816914677619934,0.05440270155668259,0.0954044908285141,-0.6825600266456604,0.05392774939537048,0.09521141648292542,-0.6840319633483887,0.0548967607319355,-0.010199031792581081,-0.6445246934890747,-0.018297767266631126,0.11527921259403229,-0.6450783014297485,-0.06172895431518555,0.0615587942302227,-0.6168745160102844,0.07005287706851959,0.09653955698013306,-0.6167938709259033,0.05859069153666496,-0.12477534264326096,-0.48119744658470154,0.0014359416672959924,0.157949760556221,-0.46291252970695496,-0.14383183419704437,-0.20075015723705292,-0.2680373191833496,0.04784775525331497,0.1999300718307495,-0.2088722586631775,-0.12838535010814667,-0.1162927970290184,-0.10552958399057388,0.13663196563720703,0.21677325665950775,0.015090115368366241,-0.07578686624765396,-0.10019215941429138,-0.06598526239395142,0.16034473478794098,0.2392188161611557,0.061185285449028015,-0.0780441090464592,-0.07594992965459824,-0.051810357719659805,0.15496951341629028,0.22863994538784027,0.06952205300331116,-0.06883569061756134,-0.10061962157487869,-0.08870895951986313,0.1392374485731125,0.2168143391609192,0.02963251620531082,-0.07192832976579666,-0.06517422944307327,-0.009316496551036835,0.06901473551988602,0.06489724665880203,0.008495739661157131,-0.0673738420009613,-0.1467433124780655,0.3485454022884369,0.25808393955230713,0.04435032233595848,0.38321566581726074,0.12030398100614548,-0.17150776088237762,0.6622195839881897,0.4254353642463684,0.005352218635380268,0.7329764366149902,0.276591956615448,-0.1686013787984848,0.6993035078048706,0.439504474401474,-0.0026775426231324673,0.7721517086029053,0.2929154634475708,-0.11269199848175049,0.6891292929649353,0.4673156142234802,0.041215989738702774,0.7655524015426636,0.2857022285461426
neg,0.11019746959209442,-0.6530080437660217,0.08180399239063263,0.0824708417057991,-0.6854028701782227,0.05774204805493355,0.0827704593539238,-0.685853898525238,0.058289144188165665,0.08237262070178986,-0.6861460208892822,0.05834665521979332,0.11214403063058853,-0.6824110746383667,0.04606449604034424,0.11263756453990936,-0.6832734942436218,0.04567168653011322,0.1123594120144844,-0.6847348809242249,0.046298906207084656,0.002548924880102277,-0.6469771862030029,-0.01618305779993534,0.12017509341239929,-0.6455902457237244,-0.07240598648786545,0.08124736696481705,-0.617526113986969,0.06449449807405472,0.11374236643314362,-0.6171858906745911,0.04839592054486275,-0.1156453788280487,-0.4892770051956177,0.015274359844624996,0.15748214721679688,-0.4631832540035248,-0.17088507115840912,-0.20056754350662231,-0.28065603971481323,0.06821886450052261,0.20148512721061707,-0.20877672731876373,-0.16510212421417236,-0.11405342072248459,-0.12744426727294922,0.16049830615520477,0.23751536011695862,0.014440493658185005,-0.09635784476995468,-0.09884641319513321,-0.09041042625904083,0.18260398507118225,0.2570648491382599,0.05978076905012131,-0.09793633967638016,-0.07509412616491318,-0.07720564305782318,0.17489197850227356,0.24977736175060272,0.0677124410867691,-0.08751323819160461,-0.09862728416919708,-0.11129825562238693,0.16137933731079102,0.2397947907447815,0.02896786481142044,-0.09064450114965439,-0.061833836138248444,-0.012304140254855156,0.08388993889093399,0.061453334987163544,0.011382349766790867,-0.082198366522789,-0.12395013868808746,0.3413459360599518,0.26024389266967773,0.044135939329862595,0.38742420077323914,0.0960448607802391,-0.16809141635894775,0.6440863609313965,0.41531166434288025,0.0030938368290662766,0.7315079569816589,0.24861228466033936,-0.1663990169763565,0.6814359426498413,0.42772096395492554,-0.004779858514666557,0.770989716053009,0.2670321464538574,-0.09156160056591034,0.6870657801628113,0.4394870698451996,0.04776408523321152,0.771264910697937,0.2457246333360672
neg,0.11537690460681915,-0.6525638103485107,0.08896645903587341,0.0863717570900917,-0.6850867867469788,0.06322591751813889,0.08663063496351242,-0.685469388961792,0.06376476585865021,0.08627847582101822,-0.685831606388092,0.06377886235713959,0.11766944080591202,-0.6816979050636292,0.05245935916900635,0.11814188957214355,-0.6825528144836426,0.05210372060537338,0.11779545992612839,-0.6839967370033264,0.05267620086669922,0.0017891315510496497,-0.6471847295761108,-0.015572945587337017,0.1255635768175125,-0.6439940929412842,-0.07092389464378357,0.08449575304985046,-0.6176362633705139,0.06946339458227158,0.11953916400671005,-0.6167749762535095,0.05430356040596962,-0.11390503495931625,-0.4898580312728882,0.01987615041434765,0.1572551280260086,-0.4624246656894684,-0.17501574754714966,-0.20470666885375977,-0.28481587767601013,0.07514514029026031,0.20144499838352203,-0.20759719610214233,-0.17564108967781067,-0.11579050123691559,-0.150176540017128,0.17160114645957947,0.24003657698631287,0.013571323826909065,-0.11121370643377304,-0.09981651604175568,-0.11345504969358444,0.19232186675071716,0.2585201859474182,0.058993104845285416,-0.11265138536691666,-0.07670270651578903,-0.1046144887804985,0.18427011370658875,0.251349538564682,0.06519631296396255,-0.10357312113046646,-0.10088519006967545,-0.13588839769363403,0.171779602766037,0.2425675243139267,0.027492552995681763,-0.10571698099374771,-0.05961373820900917,-0.01376225333660841,0.09007501602172852,0.059189047664403915,0.012800058349967003,-0.08826079219579697,-0.10241955518722534,0.34356221556663513,0.26759037375450134,0.04478263109922409,0.3910832107067108,0.07314892113208771,-0.14221347868442535,0.6395021677017212,0.4131937623023987,-0.012173676863312721,0.7316625118255615,0.19692546129226685,-0.1391173154115677,0.6768278479576111,0.42437559366226196,-0.0224313847720623,0.7716056108474731,0.21233002841472626,-0.054172780364751816,0.6869807839393616,0.4358566999435425,0.04241837188601494,0.7806064486503601,0.18690764904022217
